CalendarKey,Date,DayOfMonth,Month,MonthLong,MonthName,MonthNr,YearMonth,MonthStart,MonthEnd,Quarter,QuarterName,QuarterNr,Year,IsoWeek,IsoYear,YearWeek,DayOfWeek,DayNameLong,DayNameShort,CurrentMonth,CurrentWeek,HolidayBE,HolidayDE,HolidayES,HolidayFR,HolidayNL,Weekend
20150503,2015-05-03,3,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,18,2015,201518,7,Sunday,Sun,2015 May,18 - 2015,0,0,0,0,0,Weekend
20150504,2015-05-04,4,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,19,2015,201519,1,Monday,Mon,2015 May,19 - 2015,0,0,0,0,0,Weekday
20150505,2015-05-05,5,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,19,2015,201519,2,Tuesday,Tue,2015 May,19 - 2015,0,0,0,0,1,Weekday
20150506,2015-05-06,6,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,19,2015,201519,3,Wednesday,Wed,2015 May,19 - 2015,0,0,0,0,0,Weekday
20150507,2015-05-07,7,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,19,2015,201519,4,Thursday,Thu,2015 May,19 - 2015,0,0,0,0,0,Weekday
20150508,2015-05-08,8,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,19,2015,201519,5,Friday,Fri,2015 May,19 - 2015,0,0,0,1,0,Weekday
20150509,2015-05-09,9,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,19,2015,201519,6,Saturday,Sat,2015 May,19 - 2015,0,0,0,0,0,Weekend
20150510,2015-05-10,10,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,19,2015,201519,7,Sunday,Sun,2015 May,19 - 2015,0,0,0,0,0,Weekend
20150511,2015-05-11,11,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,20,2015,201520,1,Monday,Mon,2015 May,20 - 2015,0,0,0,0,0,Weekday
20150512,2015-05-12,12,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,20,2015,201520,2,Tuesday,Tue,2015 May,20 - 2015,0,0,0,0,0,Weekday
20150513,2015-05-13,13,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,20,2015,201520,3,Wednesday,Wed,2015 May,20 - 2015,0,0,0,0,0,Weekday
20150514,2015-05-14,14,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,20,2015,201520,4,Thursday,Thu,2015 May,20 - 2015,1,1,0,1,1,Weekday
20150515,2015-05-15,15,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,20,2015,201520,5,Friday,Fri,2015 May,20 - 2015,0,0,0,0,0,Weekday
20150516,2015-05-16,16,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,20,2015,201520,6,Saturday,Sat,2015 May,20 - 2015,0,0,0,0,0,Weekend
20150517,2015-05-17,17,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,20,2015,201520,7,Sunday,Sun,2015 May,20 - 2015,0,0,0,0,0,Weekend
20150518,2015-05-18,18,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,21,2015,201521,1,Monday,Mon,2015 May,21 - 2015,0,0,0,0,0,Weekday
20150519,2015-05-19,19,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,21,2015,201521,2,Tuesday,Tue,2015 May,21 - 2015,0,0,0,0,0,Weekday
20150520,2015-05-20,20,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,21,2015,201521,3,Wednesday,Wed,2015 May,21 - 2015,0,0,0,0,0,Weekday
20150521,2015-05-21,21,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,21,2015,201521,4,Thursday,Thu,2015 May,21 - 2015,0,0,0,0,0,Weekday
20150522,2015-05-22,22,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,21,2015,201521,5,Friday,Fri,2015 May,21 - 2015,0,0,0,0,0,Weekday
20150523,2015-05-23,23,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,21,2015,201521,6,Saturday,Sat,2015 May,21 - 2015,0,0,0,0,0,Weekend
20150524,2015-05-24,24,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,21,2015,201521,7,Sunday,Sun,2015 May,21 - 2015,1,0,0,0,1,Weekend
20150525,2015-05-25,25,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,22,2015,201522,1,Monday,Mon,2015 May,22 - 2015,1,1,0,1,1,Weekday
20150526,2015-05-26,26,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,22,2015,201522,2,Tuesday,Tue,2015 May,22 - 2015,0,0,0,0,0,Weekday
20150527,2015-05-27,27,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,22,2015,201522,3,Wednesday,Wed,2015 May,22 - 2015,0,0,0,0,0,Weekday
20150528,2015-05-28,28,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,22,2015,201522,4,Thursday,Thu,2015 May,22 - 2015,0,0,0,0,0,Weekday
20150529,2015-05-29,29,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,22,2015,201522,5,Friday,Fri,2015 May,22 - 2015,0,0,0,0,0,Weekday
20150530,2015-05-30,30,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,22,2015,201522,6,Saturday,Sat,2015 May,22 - 2015,0,0,0,0,0,Weekend
20150531,2015-05-31,31,2015 May,2015 May,May,5,201505,2015-05-01,2015-05-31,2015 Q2,Q2,2,2015,22,2015,201522,7,Sunday,Sun,2015 May,22 - 2015,0,0,0,0,0,Weekend
20150601,2015-06-01,1,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,23,2015,201523,1,Monday,Mon,2015 Jun,23 - 2015,0,0,0,0,0,Weekday
20150602,2015-06-02,2,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,23,2015,201523,2,Tuesday,Tue,2015 Jun,23 - 2015,0,0,0,0,0,Weekday
20150603,2015-06-03,3,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,23,2015,201523,3,Wednesday,Wed,2015 Jun,23 - 2015,0,0,0,0,0,Weekday
20150604,2015-06-04,4,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,23,2015,201523,4,Thursday,Thu,2015 Jun,23 - 2015,0,0,0,0,0,Weekday
20150605,2015-06-05,5,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,23,2015,201523,5,Friday,Fri,2015 Jun,23 - 2015,0,0,0,0,0,Weekday
20150606,2015-06-06,6,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,23,2015,201523,6,Saturday,Sat,2015 Jun,23 - 2015,0,0,0,0,0,Weekend
20150607,2015-06-07,7,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,23,2015,201523,7,Sunday,Sun,2015 Jun,23 - 2015,0,0,0,0,0,Weekend
20150608,2015-06-08,8,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,24,2015,201524,1,Monday,Mon,2015 Jun,24 - 2015,0,0,0,0,0,Weekday
20150609,2015-06-09,9,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,24,2015,201524,2,Tuesday,Tue,2015 Jun,24 - 2015,0,0,0,0,0,Weekday
20150610,2015-06-10,10,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,24,2015,201524,3,Wednesday,Wed,2015 Jun,24 - 2015,0,0,0,0,0,Weekday
20150611,2015-06-11,11,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,24,2015,201524,4,Thursday,Thu,2015 Jun,24 - 2015,0,0,0,0,0,Weekday
20150612,2015-06-12,12,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,24,2015,201524,5,Friday,Fri,2015 Jun,24 - 2015,0,0,0,0,0,Weekday
20150613,2015-06-13,13,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,24,2015,201524,6,Saturday,Sat,2015 Jun,24 - 2015,0,0,0,0,0,Weekend
20150614,2015-06-14,14,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,24,2015,201524,7,Sunday,Sun,2015 Jun,24 - 2015,0,0,0,0,0,Weekend
20150615,2015-06-15,15,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,25,2015,201525,1,Monday,Mon,2015 Jun,25 - 2015,0,0,0,0,0,Weekday
20150616,2015-06-16,16,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,25,2015,201525,2,Tuesday,Tue,2015 Jun,25 - 2015,0,0,0,0,0,Weekday
20150617,2015-06-17,17,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,25,2015,201525,3,Wednesday,Wed,2015 Jun,25 - 2015,0,0,0,0,0,Weekday
20150618,2015-06-18,18,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,25,2015,201525,4,Thursday,Thu,2015 Jun,25 - 2015,0,0,0,0,0,Weekday
20150619,2015-06-19,19,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,25,2015,201525,5,Friday,Fri,2015 Jun,25 - 2015,0,0,0,0,0,Weekday
20150620,2015-06-20,20,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,25,2015,201525,6,Saturday,Sat,2015 Jun,25 - 2015,0,0,0,0,0,Weekend
20150621,2015-06-21,21,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,25,2015,201525,7,Sunday,Sun,2015 Jun,25 - 2015,0,0,0,0,0,Weekend
20150622,2015-06-22,22,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,26,2015,201526,1,Monday,Mon,2015 Jun,26 - 2015,0,0,0,0,0,Weekday
20150623,2015-06-23,23,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,26,2015,201526,2,Tuesday,Tue,2015 Jun,26 - 2015,0,0,0,0,0,Weekday
20150624,2015-06-24,24,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,26,2015,201526,3,Wednesday,Wed,2015 Jun,26 - 2015,0,0,0,0,0,Weekday
20150625,2015-06-25,25,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,26,2015,201526,4,Thursday,Thu,2015 Jun,26 - 2015,0,0,0,0,0,Weekday
20150626,2015-06-26,26,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,26,2015,201526,5,Friday,Fri,2015 Jun,26 - 2015,0,0,0,0,0,Weekday
20150627,2015-06-27,27,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,26,2015,201526,6,Saturday,Sat,2015 Jun,26 - 2015,0,0,0,0,0,Weekend
20150628,2015-06-28,28,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,26,2015,201526,7,Sunday,Sun,2015 Jun,26 - 2015,0,0,0,0,0,Weekend
20150629,2015-06-29,29,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,27,2015,201527,1,Monday,Mon,2015 Jun,27 - 2015,0,0,0,0,0,Weekday
20150630,2015-06-30,30,2015 Jun,2015 June,Jun,6,201506,2015-06-01,2015-06-30,2015 Q2,Q2,2,2015,27,2015,201527,2,Tuesday,Tue,2015 Jun,27 - 2015,0,0,0,0,0,Weekday
20150701,2015-07-01,1,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,27,2015,201527,3,Wednesday,Wed,2015 Jul,27 - 2015,0,0,0,0,0,Weekday
20150702,2015-07-02,2,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,27,2015,201527,4,Thursday,Thu,2015 Jul,27 - 2015,0,0,0,0,0,Weekday
20150703,2015-07-03,3,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,27,2015,201527,5,Friday,Fri,2015 Jul,27 - 2015,0,0,0,0,0,Weekday
20150704,2015-07-04,4,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,27,2015,201527,6,Saturday,Sat,2015 Jul,27 - 2015,0,0,0,0,0,Weekend
20150705,2015-07-05,5,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,27,2015,201527,7,Sunday,Sun,2015 Jul,27 - 2015,0,0,0,0,0,Weekend
20150706,2015-07-06,6,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,28,2015,201528,1,Monday,Mon,2015 Jul,28 - 2015,0,0,0,0,0,Weekday
20150707,2015-07-07,7,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,28,2015,201528,2,Tuesday,Tue,2015 Jul,28 - 2015,0,0,0,0,0,Weekday
20150708,2015-07-08,8,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,28,2015,201528,3,Wednesday,Wed,2015 Jul,28 - 2015,0,0,0,0,0,Weekday
20150709,2015-07-09,9,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,28,2015,201528,4,Thursday,Thu,2015 Jul,28 - 2015,0,0,0,0,0,Weekday
20150710,2015-07-10,10,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,28,2015,201528,5,Friday,Fri,2015 Jul,28 - 2015,0,0,0,0,0,Weekday
20150711,2015-07-11,11,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,28,2015,201528,6,Saturday,Sat,2015 Jul,28 - 2015,0,0,0,0,0,Weekend
20150712,2015-07-12,12,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,28,2015,201528,7,Sunday,Sun,2015 Jul,28 - 2015,0,0,0,0,0,Weekend
20150713,2015-07-13,13,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,29,2015,201529,1,Monday,Mon,2015 Jul,29 - 2015,0,0,0,0,0,Weekday
20150714,2015-07-14,14,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,29,2015,201529,2,Tuesday,Tue,2015 Jul,29 - 2015,0,0,0,1,0,Weekday
20150715,2015-07-15,15,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,29,2015,201529,3,Wednesday,Wed,2015 Jul,29 - 2015,0,0,0,0,0,Weekday
20150716,2015-07-16,16,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,29,2015,201529,4,Thursday,Thu,2015 Jul,29 - 2015,0,0,0,0,0,Weekday
20150717,2015-07-17,17,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,29,2015,201529,5,Friday,Fri,2015 Jul,29 - 2015,0,0,0,0,0,Weekday
20150718,2015-07-18,18,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,29,2015,201529,6,Saturday,Sat,2015 Jul,29 - 2015,0,0,0,0,0,Weekend
20150719,2015-07-19,19,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,29,2015,201529,7,Sunday,Sun,2015 Jul,29 - 2015,0,0,0,0,0,Weekend
20150720,2015-07-20,20,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,30,2015,201530,1,Monday,Mon,2015 Jul,30 - 2015,0,0,0,0,0,Weekday
20150721,2015-07-21,21,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,30,2015,201530,2,Tuesday,Tue,2015 Jul,30 - 2015,1,0,0,0,0,Weekday
20150722,2015-07-22,22,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,30,2015,201530,3,Wednesday,Wed,2015 Jul,30 - 2015,0,0,0,0,0,Weekday
20150723,2015-07-23,23,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,30,2015,201530,4,Thursday,Thu,2015 Jul,30 - 2015,0,0,0,0,0,Weekday
20150724,2015-07-24,24,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,30,2015,201530,5,Friday,Fri,2015 Jul,30 - 2015,0,0,0,0,0,Weekday
20150725,2015-07-25,25,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,30,2015,201530,6,Saturday,Sat,2015 Jul,30 - 2015,0,0,0,0,0,Weekend
20150726,2015-07-26,26,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,30,2015,201530,7,Sunday,Sun,2015 Jul,30 - 2015,0,0,0,0,0,Weekend
20150727,2015-07-27,27,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,31,2015,201531,1,Monday,Mon,2015 Jul,31 - 2015,0,0,0,0,0,Weekday
20150728,2015-07-28,28,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,31,2015,201531,2,Tuesday,Tue,2015 Jul,31 - 2015,0,0,0,0,0,Weekday
20150729,2015-07-29,29,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,31,2015,201531,3,Wednesday,Wed,2015 Jul,31 - 2015,0,0,0,0,0,Weekday
20150730,2015-07-30,30,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,31,2015,201531,4,Thursday,Thu,2015 Jul,31 - 2015,0,0,0,0,0,Weekday
20150731,2015-07-31,31,2015 Jul,2015 July,Jul,7,201507,2015-07-01,2015-07-31,2015 Q3,Q3,3,2015,31,2015,201531,5,Friday,Fri,2015 Jul,31 - 2015,0,0,0,0,0,Weekday
20150801,2015-08-01,1,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,31,2015,201531,6,Saturday,Sat,2015 Aug,31 - 2015,0,0,0,0,0,Weekend
20150802,2015-08-02,2,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,31,2015,201531,7,Sunday,Sun,2015 Aug,31 - 2015,0,0,0,0,0,Weekend
20150803,2015-08-03,3,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,32,2015,201532,1,Monday,Mon,2015 Aug,32 - 2015,0,0,0,0,0,Weekday
20150804,2015-08-04,4,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,32,2015,201532,2,Tuesday,Tue,2015 Aug,32 - 2015,0,0,0,0,0,Weekday
20150805,2015-08-05,5,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,32,2015,201532,3,Wednesday,Wed,2015 Aug,32 - 2015,0,0,0,0,0,Weekday
20150806,2015-08-06,6,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,32,2015,201532,4,Thursday,Thu,2015 Aug,32 - 2015,0,0,0,0,0,Weekday
20150807,2015-08-07,7,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,32,2015,201532,5,Friday,Fri,2015 Aug,32 - 2015,0,0,0,0,0,Weekday
20150808,2015-08-08,8,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,32,2015,201532,6,Saturday,Sat,2015 Aug,32 - 2015,0,0,0,0,0,Weekend
20150809,2015-08-09,9,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,32,2015,201532,7,Sunday,Sun,2015 Aug,32 - 2015,0,0,0,0,0,Weekend
20150810,2015-08-10,10,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,33,2015,201533,1,Monday,Mon,2015 Aug,33 - 2015,0,0,0,0,0,Weekday
20150811,2015-08-11,11,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,33,2015,201533,2,Tuesday,Tue,2015 Aug,33 - 2015,0,0,0,0,0,Weekday
20150812,2015-08-12,12,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,33,2015,201533,3,Wednesday,Wed,2015 Aug,33 - 2015,0,0,0,0,0,Weekday
20150813,2015-08-13,13,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,33,2015,201533,4,Thursday,Thu,2015 Aug,33 - 2015,0,0,0,0,0,Weekday
20150814,2015-08-14,14,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,33,2015,201533,5,Friday,Fri,2015 Aug,33 - 2015,0,0,0,0,0,Weekday
20150815,2015-08-15,15,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,33,2015,201533,6,Saturday,Sat,2015 Aug,33 - 2015,1,0,1,1,0,Weekend
20150816,2015-08-16,16,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,33,2015,201533,7,Sunday,Sun,2015 Aug,33 - 2015,0,0,0,0,0,Weekend
20150817,2015-08-17,17,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,34,2015,201534,1,Monday,Mon,2015 Aug,34 - 2015,0,0,0,0,0,Weekday
20150818,2015-08-18,18,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,34,2015,201534,2,Tuesday,Tue,2015 Aug,34 - 2015,0,0,0,0,0,Weekday
20150819,2015-08-19,19,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,34,2015,201534,3,Wednesday,Wed,2015 Aug,34 - 2015,0,0,0,0,0,Weekday
20150820,2015-08-20,20,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,34,2015,201534,4,Thursday,Thu,2015 Aug,34 - 2015,0,0,0,0,0,Weekday
20150821,2015-08-21,21,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,34,2015,201534,5,Friday,Fri,2015 Aug,34 - 2015,0,0,0,0,0,Weekday
20150822,2015-08-22,22,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,34,2015,201534,6,Saturday,Sat,2015 Aug,34 - 2015,0,0,0,0,0,Weekend
20150823,2015-08-23,23,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,34,2015,201534,7,Sunday,Sun,2015 Aug,34 - 2015,0,0,0,0,0,Weekend
20150824,2015-08-24,24,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,35,2015,201535,1,Monday,Mon,2015 Aug,35 - 2015,0,0,0,0,0,Weekday
20150825,2015-08-25,25,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,35,2015,201535,2,Tuesday,Tue,2015 Aug,35 - 2015,0,0,0,0,0,Weekday
20150826,2015-08-26,26,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,35,2015,201535,3,Wednesday,Wed,2015 Aug,35 - 2015,0,0,0,0,0,Weekday
20150827,2015-08-27,27,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,35,2015,201535,4,Thursday,Thu,2015 Aug,35 - 2015,0,0,0,0,0,Weekday
20150828,2015-08-28,28,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,35,2015,201535,5,Friday,Fri,2015 Aug,35 - 2015,0,0,0,0,0,Weekday
20150829,2015-08-29,29,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,35,2015,201535,6,Saturday,Sat,2015 Aug,35 - 2015,0,0,0,0,0,Weekend
20150830,2015-08-30,30,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,35,2015,201535,7,Sunday,Sun,2015 Aug,35 - 2015,0,0,0,0,0,Weekend
20150831,2015-08-31,31,2015 Aug,2015 August,Aug,8,201508,2015-08-01,2015-08-31,2015 Q3,Q3,3,2015,36,2015,201536,1,Monday,Mon,2015 Aug,36 - 2015,0,0,0,0,0,Weekday
20150901,2015-09-01,1,2015 Sep,2015 September,Sep,9,201509,2015-09-01,2015-09-30,2015 Q3,Q3,3,2015,36,2015,201536,2,Tuesday,Tue,2015 Sep,36 - 2015,0,0,0,0,0,Weekday
20150902,2015-09-02,2,2015 Sep,2015 September,Sep,9,201509,2015-09-01,2015-09-30,2015 Q3,Q3,3,2015,36,2015,201536,3,Wednesday,Wed,2015 Sep,36 - 2015,0,0,0,0,0,Weekday
20150903,2015-09-03,3,2015 Sep,2015 September,Sep,9,201509,2015-09-01,2015-09-30,2015 Q3,Q3,3,2015,36,2015,201536,4,Thursday,Thu,2015 Sep,36 - 2015,0,0,0,0,0,Weekday
20150904,2015-09-04,4,2015 Sep,2015 September,Sep,9,201509,2015-09-01,2015-09-30,2015 Q3,Q3,3,2015,36,2015,201536,5,Friday,Fri,2015 Sep,36 - 2015,0,0,0,0,0,Weekday
